# Intensity Error [H,0,0] DeltaE
#  shape: 140x100
0.000000e+00 0.000000e+00 7.824995e+00 9.575000e+01
1.434846e-05 1.014589e-05 7.824995e+00 9.625000e+01
6.504906e-06 6.504907e-06 7.824995e+00 9.675000e+01
6.443036e-06 6.443036e-06 7.824995e+00 9.725000e+01
1.290906e-05 9.128084e-06 7.824995e+00 9.775000e+01
3.201604e-05 1.431806e-05 7.824995e+00 9.825000e+01
1.914600e-05 1.105395e-05 7.824995e+00 9.875000e+01
6.374928e-06 6.374928e-06 7.824995e+00 9.925000e+01
1.904523e-05 1.099578e-05 7.824995e+00 9.975000e+01
1.003354e-04 2.092254e-05 7.874995e+00 5.025000e+01
8.832760e-05 1.927533e-05 7.874995e+00 5.075000e+01
7.528640e-05 1.727261e-05 7.874995e+00 5.125000e+01
5.898725e-05 1.576560e-05 7.874995e+00 5.175000e+01
8.139533e-05 1.867395e-05 7.874995e+00 5.225000e+01
8.525940e-05 1.860597e-05 7.874995e+00 5.275000e+01
6.664174e-05 1.616380e-05 7.874995e+00 5.325000e+01
9.468298e-05 2.018719e-05 7.874995e+00 5.375000e+01
7.508976e-05 1.769928e-05 7.874995e+00 5.425000e+01
2.682635e-05 1.014003e-05 7.874995e+00 5.475000e+01
6.183431e-05 1.596628e-05 7.874995e+00 5.525000e+01
6.257584e-05 1.615750e-05 7.874995e+00 5.575000e+01
6.233162e-05 1.558376e-05 7.874995e+00 5.625000e+01
7.065700e-05 1.665438e-05 7.874995e+00 5.675000e+01
6.244432e-05 1.612373e-05 7.874995e+00 5.725000e+01
7.981348e-05 1.784745e-05 7.874995e+00 5.775000e+01
8.678305e-05 1.809631e-05 7.874995e+00 5.825000e+01
5.304258e-05 1.471200e-05 7.874995e+00 5.875000e+01
6.921193e-05 1.678677e-05 7.874995e+00 5.925000e+01
5.923180e-05 1.480836e-05 7.874995e+00 5.975000e+01
6.379157e-05 1.594809e-05 7.874995e+00 6.025000e+01
6.894208e-05 1.672161e-05 7.874995e+00 6.075000e+01
4.068831e-05 1.226831e-05 7.874995e+00 6.125000e+01
4.660495e-05 1.345417e-05 7.874995e+00 6.175000e+01
6.841596e-05 1.659394e-05 7.874995e+00 6.225000e+01
3.988155e-05 1.202519e-05 7.874995e+00 6.275000e+01
4.943755e-05 1.371177e-05 7.874995e+00 6.325000e+01
4.722385e-05 1.363279e-05 7.874995e+00 6.375000e+01
4.662809e-05 1.293250e-05 7.874995e+00 6.425000e+01
3.018510e-05 1.067234e-05 7.874995e+00 6.475000e+01
2.721872e-05 1.028829e-05 7.874995e+00 6.525000e+01
4.949860e-05 1.322926e-05 7.874995e+00 6.575000e+01
2.266655e-05 9.253705e-06 7.874995e+00 6.625000e+01
4.540815e-05 1.310881e-05 7.874995e+00 6.675000e+01
1.765799e-05 7.897005e-06 7.874995e+00 6.725000e+01
5.767949e-05 1.489341e-05 7.874995e+00 6.775000e+01
5.103885e-05 1.364113e-05 7.874995e+00 6.825000e+01
4.654620e-05 1.290988e-05 7.874995e+00 6.875000e+01
4.245192e-05 1.280013e-05 7.874995e+00 6.925000e+01
2.125404e-05 8.677202e-06 7.874995e+00 6.975000e+01
1.847749e-05 8.263595e-06 7.874995e+00 7.025000e+01
2.620280e-05 9.903792e-06 7.874995e+00 7.075000e+01
2.473155e-05 9.347854e-06 7.874995e+00 7.125000e+01
3.437963e-05 1.146016e-05 7.874995e+00 7.175000e+01
1.423287e-05 7.116577e-06 7.874995e+00 7.225000e+01
2.562039e-05 9.683708e-06 7.874995e+00 7.275000e+01
2.611830e-05 9.872138e-06 7.874995e+00 7.325000e+01
2.497439e-05 9.439521e-06 7.874995e+00 7.375000e+01
1.938982e-05 8.671457e-06 7.874995e+00 7.425000e+01
1.808050e-05 8.086158e-06 7.874995e+00 7.475000e+01
3.865227e-05 1.222312e-05 7.874995e+00 7.525000e+01
3.081407e-05 1.089444e-05 7.874995e+00 7.575000e+01
3.113542e-05 1.100818e-05 7.874995e+00 7.625000e+01
3.302981e-05 1.167785e-05 7.874995e+00 7.675000e+01
2.025121e-05 9.056716e-06 7.874995e+00 7.725000e+01
2.166582e-05 9.689410e-06 7.874995e+00 7.775000e+01
2.979612e-05 1.126204e-05 7.874995e+00 7.825000e+01
2.301842e-05 1.029432e-05 7.874995e+00 7.875000e+01
1.357753e-05 7.839193e-06 7.874995e+00 7.925000e+01
1.987654e-05 9.938361e-06 7.874995e+00 7.975000e+01
2.920318e-05 1.192230e-05 7.874995e+00 8.025000e+01
2.696060e-05 1.205741e-05 7.874995e+00 8.075000e+01
4.920671e-05 1.640249e-05 7.874995e+00 8.125000e+01
4.192680e-05 1.584696e-05 7.874995e+00 8.175000e+01
3.029985e-05 1.355088e-05 7.874995e+00 8.225000e+01
3.937042e-05 1.607325e-05 7.874995e+00 8.275000e+01
1.997112e-05 1.153042e-05 7.874995e+00 8.325000e+01
4.885394e-05 1.846535e-05 7.874995e+00 8.375000e+01
6.983332e-06 6.983332e-06 7.874995e+00 8.425000e+01
4.891683e-05 1.848910e-05 7.874995e+00 8.475000e+01
4.157015e-05 1.697103e-05 7.874995e+00 8.525000e+01
2.781665e-05 1.390851e-05 7.874995e+00 8.575000e+01
2.811727e-05 1.405894e-05 7.874995e+00 8.625000e+01
4.983266e-05 1.883550e-05 7.874995e+00 8.675000e+01
5.085143e-05 1.922033e-05 7.874995e+00 8.725000e+01
2.980789e-05 1.490396e-05 7.874995e+00 8.775000e+01
0.000000e+00 0.000000e+00 7.874995e+00 8.825000e+01
1.514758e-05 1.071139e-05 7.874995e+00 8.875000e+01
0.000000e+00 0.000000e+00 7.874995e+00 8.925000e+01
1.591216e-05 1.125162e-05 7.874995e+00 8.975000e+01
8.261238e-06 8.261238e-06 7.874995e+00 9.025000e+01
8.615627e-06 8.615627e-06 7.874995e+00 9.075000e+01
2.723141e-05 1.572222e-05 7.874995e+00 9.125000e+01
1.835983e-05 1.298239e-05 7.874995e+00 9.175000e+01
9.096797e-06 9.096797e-06 7.874995e+00 9.225000e+01
9.026101e-06 9.026101e-06 7.874995e+00 9.275000e+01
2.763057e-05 1.595273e-05 7.874995e+00 9.325000e+01
1.925542e-05 1.361568e-05 7.874995e+00 9.375000e+01
1.798219e-05 1.271533e-05 7.874995e+00 9.425000e+01
1.504686e-05 1.063975e-05 7.874995e+00 9.475000e+01
0.000000e+00 0.000000e+00 7.874995e+00 9.525000e+01
1.955276e-05 1.128893e-05 7.874995e+00 9.575000e+01
0.000000e+00 0.000000e+00 7.874995e+00 9.625000e+01
1.283385e-05 9.074921e-06 7.874995e+00 9.675000e+01
1.928674e-05 1.113523e-05 7.874995e+00 9.725000e+01
3.182708e-05 1.423367e-05 7.874995e+00 9.775000e+01
6.339437e-06 6.339437e-06 7.874995e+00 9.825000e+01
1.250612e-05 8.843185e-06 7.874995e+00 9.875000e+01
6.300588e-06 6.300588e-06 7.874995e+00 9.925000e+01
2.498516e-05 1.249272e-05 7.874995e+00 9.975000e+01
1.015578e-04 2.073104e-05 7.924995e+00 5.025000e+01
7.893193e-05 1.765062e-05 7.924995e+00 5.075000e+01
6.440348e-05 1.662950e-05 7.924995e+00 5.125000e+01
9.051580e-05 1.975287e-05 7.924995e+00 5.175000e+01
7.904031e-05 1.767459e-05 7.924995e+00 5.225000e+01
7.317062e-05 1.724723e-05 7.924995e+00 5.275000e+01
6.462866e-05 1.668740e-05 7.924995e+00 5.325000e+01
1.102020e-04 2.120906e-05 7.924995e+00 5.375000e+01
9.688262e-05 1.937733e-05 7.924995e+00 5.425000e+01
1.016637e-04 2.075266e-05 7.924995e+00 5.475000e+01
9.512637e-05 1.983567e-05 7.924995e+00 5.525000e+01
5.416573e-05 1.447679e-05 7.924995e+00 5.575000e+01
6.862821e-05 1.664526e-05 7.924995e+00 5.625000e+01
4.166752e-05 1.317722e-05 7.924995e+00 5.675000e+01
5.875467e-05 1.517066e-05 7.924995e+00 5.725000e+01
7.717184e-05 1.725680e-05 7.924995e+00 5.775000e+01
7.964073e-05 1.827134e-05 7.924995e+00 5.825000e+01
9.489658e-05 1.937129e-05 7.924995e+00 5.875000e+01
4.879082e-05 1.353263e-05 7.924995e+00 5.925000e+01
6.226923e-05 1.607833e-05 7.924995e+00 5.975000e+01
6.301146e-05 1.575345e-05 7.924995e+00 6.025000e+01
5.874373e-05 1.468639e-05 7.924995e+00 6.075000e+01
5.304913e-05 1.471366e-05 7.924995e+00 6.125000e+01
3.493466e-05 1.164503e-05 7.924995e+00 6.175000e+01
4.001088e-05 1.206413e-05 7.924995e+00 6.225000e+01
6.826122e-05 1.655624e-05 7.924995e+00 6.275000e+01
4.185494e-05 1.262013e-05 7.924995e+00 6.325000e+01
4.683890e-05 1.299113e-05 7.924995e+00 6.375000e+01
4.774712e-05 1.378381e-05 7.924995e+00 6.425000e+01
4.780905e-05 1.326017e-05 7.924995e+00 6.475000e+01
3.606835e-05 1.140626e-05 7.924995e+00 6.525000e+01
2.756045e-05 1.041714e-05 7.924995e+00 6.575000e+01
4.296523e-05 1.240327e-05 7.924995e+00 6.625000e+01
1.094310e-05 6.318180e-06 7.924995e+00 6.675000e+01
3.091866e-05 1.093145e-05 7.924995e+00 6.725000e+01
4.212780e-05 1.216170e-05 7.924995e+00 6.775000e+01
3.030306e-05 1.071404e-05 7.924995e+00 6.825000e+01
2.945792e-05 1.041530e-05 7.924995e+00 6.875000e+01
1.779053e-05 7.956249e-06 7.924995e+00 6.925000e+01
2.717194e-05 1.027017e-05 7.924995e+00 6.975000e+01
3.540878e-05 1.119761e-05 7.924995e+00 7.025000e+01
3.691814e-05 1.167474e-05 7.924995e+00 7.075000e+01
2.606628e-05 9.852581e-06 7.924995e+00 7.125000e+01
2.445444e-05 9.243136e-06 7.924995e+00 7.175000e+01
3.415552e-05 1.138554e-05 7.924995e+00 7.225000e+01
1.069577e-05 6.175364e-06 7.924995e+00 7.275000e+01
4.082502e-05 1.230950e-05 7.924995e+00 7.325000e+01
2.247895e-05 9.177214e-06 7.924995e+00 7.375000e+01
2.581907e-05 9.759007e-06 7.924995e+00 7.425000e+01
3.148672e-05 1.113238e-05 7.924995e+00 7.475000e+01
3.014216e-05 1.065717e-05 7.924995e+00 7.525000e+01
1.633824e-05 8.169485e-06 7.924995e+00 7.575000e+01
3.170628e-05 1.121004e-05 7.924995e+00 7.625000e+01
1.708426e-05 8.542184e-06 7.924995e+00 7.675000e+01
1.679950e-05 8.399807e-06 7.924995e+00 7.725000e+01
3.106468e-05 1.174151e-05 7.924995e+00 7.775000e+01
2.711642e-05 1.107041e-05 7.924995e+00 7.825000e+01
2.315735e-05 1.035635e-05 7.924995e+00 7.875000e+01
4.926515e-05 1.557911e-05 7.924995e+00 7.925000e+01
3.011929e-05 1.229617e-05 7.924995e+00 7.975000e+01
1.599152e-05 9.233002e-06 7.924995e+00 8.025000e+01
2.793666e-05 1.249384e-05 7.924995e+00 8.075000e+01
2.393506e-05 1.196754e-05 7.924995e+00 8.125000e+01
1.852202e-05 1.069382e-05 7.924995e+00 8.175000e+01
2.602194e-05 1.301106e-05 7.924995e+00 8.225000e+01
3.410315e-05 1.525148e-05 7.924995e+00 8.275000e+01
4.139119e-05 1.689820e-05 7.924995e+00 8.325000e+01
2.816769e-05 1.408416e-05 7.924995e+00 8.375000e+01
5.582874e-05 1.973865e-05 7.924995e+00 8.425000e+01
2.843402e-05 1.421722e-05 7.924995e+00 8.475000e+01
2.888880e-05 1.444473e-05 7.924995e+00 8.525000e+01
2.974992e-05 1.487508e-05 7.924995e+00 8.575000e+01
5.286493e-05 1.998127e-05 7.924995e+00 8.625000e+01
6.820486e-05 2.273526e-05 7.924995e+00 8.675000e+01
1.526904e-05 1.079685e-05 7.924995e+00 8.725000e+01
3.878315e-05 1.734447e-05 7.924995e+00 8.775000e+01
2.409328e-05 1.391050e-05 7.924995e+00 8.825000e+01
3.323922e-05 1.661977e-05 7.924995e+00 8.875000e+01
0.000000e+00 0.000000e+00 7.924995e+00 8.925000e+01
5.424674e-05 2.214639e-05 7.924995e+00 8.975000e+01
1.820368e-05 1.287196e-05 7.924995e+00 9.025000e+01
9.086181e-06 9.086181e-06 7.924995e+00 9.075000e+01
3.597611e-05 1.798815e-05 7.924995e+00 9.125000e+01
0.000000e+00 0.000000e+00 7.924995e+00 9.175000e+01
9.599014e-06 9.599014e-06 7.924995e+00 9.225000e+01
1.866226e-05 1.319622e-05 7.924995e+00 9.275000e+01
4.704582e-05 1.920663e-05 7.924995e+00 9.325000e+01
2.042978e-05 1.179516e-05 7.924995e+00 9.375000e+01
3.230776e-05 1.444860e-05 7.924995e+00 9.425000e+01
1.930806e-05 1.114765e-05 7.924995e+00 9.475000e+01
1.942539e-05 1.121528e-05 7.924995e+00 9.525000e+01
6.460319e-06 6.460319e-06 7.924995e+00 9.575000e+01
0.000000e+00 0.000000e+00 7.924995e+00 9.625000e+01
6.331612e-06 6.331612e-06 7.924995e+00 9.675000e+01
1.270469e-05 8.983598e-06 7.924995e+00 9.725000e+01
1.899097e-05 1.096454e-05 7.924995e+00 9.775000e+01
0.000000e+00 0.000000e+00 7.924995e+00 9.825000e+01
2.500356e-05 1.250186e-05 7.924995e+00 9.875000e+01
0.000000e+00 0.000000e+00 7.924995e+00 9.925000e+01
1.224516e-05 8.658674e-06 7.924995e+00 9.975000e+01
1.000808e-04 2.001657e-05 7.974995e+00 5.025000e+01
1.013470e-04 2.113341e-05 7.974995e+00 5.075000e+01
9.372277e-05 1.998259e-05 7.974995e+00 5.125000e+01
5.507433e-05 1.471964e-05 7.974995e+00 5.175000e+01
8.044665e-05 1.845633e-05 7.974995e+00 5.225000e+01
8.164944e-05 1.873238e-05 7.974995e+00 5.275000e+01
9.994610e-05 1.998987e-05 7.974995e+00 5.325000e+01
8.393389e-05 1.831677e-05 7.974995e+00 5.375000e+01
7.286758e-05 1.767375e-05 7.974995e+00 5.425000e+01
6.597708e-05 1.649470e-05 7.974995e+00 5.475000e+01
8.457039e-05 1.803118e-05 7.974995e+00 5.525000e+01
9.155048e-05 1.951957e-05 7.974995e+00 5.575000e+01
5.461470e-05 1.514802e-05 7.974995e+00 5.625000e+01
7.616132e-05 1.703078e-05 7.974995e+00 5.675000e+01
4.835490e-05 1.395948e-05 7.974995e+00 5.725000e+01
6.723674e-05 1.680989e-05 7.974995e+00 5.775000e+01
6.791502e-05 1.600826e-05 7.974995e+00 5.825000e+01
4.294987e-05 1.295030e-05 7.974995e+00 5.875000e+01
5.443559e-05 1.509822e-05 7.974995e+00 5.925000e+01
8.977457e-05 1.832565e-05 7.974995e+00 5.975000e+01
4.993772e-05 1.385086e-05 7.974995e+00 6.025000e+01
4.547916e-05 1.371271e-05 7.974995e+00 6.075000e+01
5.556596e-05 1.434761e-05 7.974995e+00 6.125000e+01
8.395628e-05 1.790033e-05 7.974995e+00 6.175000e+01
6.089108e-05 1.572257e-05 7.974995e+00 6.225000e+01
3.279721e-05 1.093260e-05 7.974995e+00 6.275000e+01
3.839313e-05 1.214122e-05 7.974995e+00 6.325000e+01
4.755555e-05 1.372854e-05 7.974995e+00 6.375000e+01
2.861615e-05 1.011757e-05 7.974995e+00 6.425000e+01
5.425792e-05 1.450158e-05 7.974995e+00 6.475000e+01
5.718317e-05 1.476512e-05 7.974995e+00 6.525000e+01
3.899000e-05 1.175624e-05 7.974995e+00 6.575000e+01
2.329103e-05 9.508780e-06 7.974995e+00 6.625000e+01
3.999947e-05 1.206059e-05 7.974995e+00 6.675000e+01
5.027742e-05 1.343761e-05 7.974995e+00 6.725000e+01
5.444945e-05 1.455290e-05 7.974995e+00 6.775000e+01
3.169062e-05 1.056377e-05 7.974995e+00 6.825000e+01
4.126220e-05 1.244151e-05 7.974995e+00 6.875000e+01
2.622416e-05 9.912164e-06 7.974995e+00 6.925000e+01
2.123241e-05 8.668151e-06 7.974995e+00 6.975000e+01
4.582166e-05 1.322794e-05 7.974995e+00 7.025000e+01
4.260794e-05 1.230000e-05 7.974995e+00 7.075000e+01
2.185730e-05 8.923446e-06 7.974995e+00 7.125000e+01
2.600288e-05 9.828478e-06 7.974995e+00 7.175000e+01
3.232788e-05 1.077616e-05 7.974995e+00 7.225000e+01
3.454646e-05 1.151575e-05 7.974995e+00 7.275000e+01
3.294949e-05 1.098339e-05 7.974995e+00 7.325000e+01
4.631750e-05 1.337112e-05 7.974995e+00 7.375000e+01
1.884048e-05 8.425834e-06 7.974995e+00 7.425000e+01
2.360683e-05 9.637701e-06 7.974995e+00 7.475000e+01
3.615206e-05 1.205088e-05 7.974995e+00 7.525000e+01
2.835519e-05 1.071745e-05 7.974995e+00 7.575000e+01
2.157149e-05 9.647115e-06 7.974995e+00 7.625000e+01
1.678595e-05 8.393125e-06 7.974995e+00 7.675000e+01
3.195577e-05 1.207834e-05 7.974995e+00 7.725000e+01
1.339334e-05 7.732748e-06 7.974995e+00 7.775000e+01
1.944532e-05 9.722719e-06 7.974995e+00 7.825000e+01
2.376780e-05 1.062945e-05 7.974995e+00 7.875000e+01
3.650703e-05 1.379859e-05 7.974995e+00 7.925000e+01
1.563691e-05 9.028190e-06 7.974995e+00 7.975000e+01
4.646139e-05 1.642678e-05 7.974995e+00 8.025000e+01
4.124836e-05 1.559063e-05 7.974995e+00 8.075000e+01
1.269576e-05 8.977293e-06 7.974995e+00 8.125000e+01
1.941770e-05 1.121082e-05 7.974995e+00 8.175000e+01
3.443420e-05 1.539971e-05 7.974995e+00 8.225000e+01
7.066382e-06 7.066382e-06 7.974995e+00 8.275000e+01
3.595321e-05 1.607895e-05 7.974995e+00 8.325000e+01
7.324380e-06 7.324380e-06 7.974995e+00 8.375000e+01
2.232907e-05 1.289180e-05 7.974995e+00 8.425000e+01
4.563269e-05 1.862977e-05 7.974995e+00 8.475000e+01
1.533240e-05 1.084166e-05 7.974995e+00 8.525000e+01
2.293914e-05 1.324402e-05 7.974995e+00 8.575000e+01
4.689477e-05 1.914496e-05 7.974995e+00 8.625000e+01
3.245705e-05 1.622859e-05 7.974995e+00 8.675000e+01
2.529024e-05 1.460152e-05 7.974995e+00 8.725000e+01
2.610294e-05 1.507062e-05 7.974995e+00 8.775000e+01
1.792059e-05 1.267179e-05 7.974995e+00 8.825000e+01
1.841554e-05 1.302176e-05 7.974995e+00 8.875000e+01
9.146527e-06 9.146527e-06 7.974995e+00 8.925000e+01
1.817787e-05 1.285375e-05 7.974995e+00 8.975000e+01
9.083131e-06 9.083131e-06 7.974995e+00 9.025000e+01
1.907662e-05 1.348928e-05 7.974995e+00 9.075000e+01
1.866800e-05 1.320027e-05 7.974995e+00 9.125000e+01
1.643049e-05 1.161814e-05 7.974995e+00 9.175000e+01
3.540969e-05 1.583593e-05 7.974995e+00 9.225000e+01
0.000000e+00 0.000000e+00 7.974995e+00 9.275000e+01
1.969513e-05 1.137106e-05 7.974995e+00 9.325000e+01
0.000000e+00 0.000000e+00 7.974995e+00 9.375000e+01
1.310997e-05 9.270156e-06 7.974995e+00 9.425000e+01
1.293909e-05 9.149391e-06 7.974995e+00 9.475000e+01
1.281411e-05 9.060941e-06 7.974995e+00 9.525000e+01
6.387322e-06 6.387322e-06 7.974995e+00 9.575000e+01
1.261712e-05 8.921652e-06 7.974995e+00 9.625000e+01
6.241108e-06 6.241108e-06 7.974995e+00 9.675000e+01
1.251523e-05 8.849614e-06 7.974995e+00 9.725000e+01
2.491701e-05 1.245851e-05 7.974995e+00 9.775000e+01
1.246679e-05 8.815428e-06 7.974995e+00 9.825000e+01
1.236803e-05 8.745560e-06 7.974995e+00 9.875000e+01
1.225184e-05 8.663368e-06 7.974995e+00 9.925000e+01
1.210369e-05 8.558642e-06 7.974995e+00 9.975000e+01
7.970423e-05 1.878726e-05 8.024995e+00 5.025000e+01
9.212010e-05 1.964142e-05 8.024995e+00 5.075000e+01
8.707505e-05 1.856508e-05 8.024995e+00 5.125000e+01
8.237616e-05 1.889894e-05 8.024995e+00 5.175000e+01
7.277706e-05 1.765152e-05 8.024995e+00 5.225000e+01
5.533669e-05 1.479004e-05 8.024995e+00 5.275000e+01
1.031307e-04 2.062682e-05 8.024995e+00 5.325000e+01
4.774430e-05 1.439594e-05 8.024995e+00 5.375000e+01
8.460216e-05 1.846229e-05 8.024995e+00 5.425000e+01
4.705314e-05 1.358328e-05 8.024995e+00 5.475000e+01
1.078269e-04 2.156623e-05 8.024995e+00 5.525000e+01
6.940773e-05 1.683442e-05 8.024995e+00 5.575000e+01
6.387371e-05 1.549217e-05 8.024995e+00 5.625000e+01
8.072257e-05 1.851956e-05 8.024995e+00 5.675000e+01
7.750963e-05 1.778268e-05 8.024995e+00 5.725000e+01
5.175301e-05 1.383221e-05 8.024995e+00 5.775000e+01
8.332759e-05 1.863326e-05 8.024995e+00 5.825000e+01
5.664590e-05 1.513980e-05 8.024995e+00 5.875000e+01
5.904577e-05 1.476209e-05 8.024995e+00 5.925000e+01
8.576220e-05 1.871583e-05 8.024995e+00 5.975000e+01
6.389037e-05 1.597311e-05 8.024995e+00 6.025000e+01
4.758762e-05 1.319896e-05 8.024995e+00 6.075000e+01
4.866063e-05 1.404755e-05 8.024995e+00 6.125000e+01
5.816327e-05 1.501837e-05 8.024995e+00 6.175000e+01
5.105732e-05 1.364627e-05 8.024995e+00 6.225000e+01
3.633264e-05 1.211116e-05 8.024995e+00 6.275000e+01
4.514898e-05 1.303378e-05 8.024995e+00 6.325000e+01
5.131704e-05 1.371559e-05 8.024995e+00 6.375000e+01
2.788604e-05 1.054023e-05 8.024995e+00 6.425000e+01
6.181186e-05 1.499182e-05 8.024995e+00 6.475000e+01
4.108253e-05 1.238707e-05 8.024995e+00 6.525000e+01
4.690487e-05 1.354075e-05 8.024995e+00 6.575000e+01
3.529755e-05 1.116236e-05 8.024995e+00 6.625000e+01
2.675611e-05 1.011306e-05 8.024995e+00 6.675000e+01
4.093779e-05 1.234344e-05 8.024995e+00 6.725000e+01
3.536675e-05 1.118407e-05 8.024995e+00 6.775000e+01
2.307068e-05 9.418900e-06 8.024995e+00 6.825000e+01
2.481346e-05 9.378882e-06 8.024995e+00 6.875000e+01
4.396993e-05 1.269325e-05 8.024995e+00 6.925000e+01
4.122827e-05 1.243095e-05 8.024995e+00 6.975000e+01
2.493975e-05 9.426622e-06 8.024995e+00 7.025000e+01
3.030793e-05 1.071565e-05 8.024995e+00 7.075000e+01
1.785153e-05 7.983665e-06 8.024995e+00 7.125000e+01
2.235163e-05 9.125159e-06 8.024995e+00 7.175000e+01
2.958319e-05 1.045960e-05 8.024995e+00 7.225000e+01
2.998241e-05 1.060058e-05 8.024995e+00 7.275000e+01
1.171226e-05 6.762289e-06 8.024995e+00 7.325000e+01
3.799732e-05 1.201593e-05 8.024995e+00 7.375000e+01
2.462490e-05 1.005328e-05 8.024995e+00 7.425000e+01
2.740701e-05 1.035908e-05 8.024995e+00 7.475000e+01
3.386523e-05 1.197354e-05 8.024995e+00 7.525000e+01
1.663042e-05 8.315316e-06 8.024995e+00 7.575000e+01
3.082252e-05 1.164990e-05 8.024995e+00 7.625000e+01
3.554778e-05 1.256820e-05 8.024995e+00 7.675000e+01
3.259170e-05 1.231895e-05 8.024995e+00 7.725000e+01
1.412237e-05 8.153650e-06 8.024995e+00 7.775000e+01
2.507034e-05 1.121181e-05 8.024995e+00 7.825000e+01
1.542377e-05 8.904973e-06 8.024995e+00 7.875000e+01
5.430597e-05 1.717358e-05 8.024995e+00 7.925000e+01
3.429974e-05 1.400310e-05 8.024995e+00 7.975000e+01
1.221425e-05 8.636811e-06 8.024995e+00 8.025000e+01
5.679819e-05 1.893302e-05 8.024995e+00 8.075000e+01
4.132516e-05 1.687096e-05 8.024995e+00 8.125000e+01
3.556024e-05 1.590336e-05 8.024995e+00 8.175000e+01
5.247574e-05 1.983420e-05 8.024995e+00 8.225000e+01
6.792151e-05 2.264082e-05 8.024995e+00 8.275000e+01
4.591064e-05 1.874339e-05 8.024995e+00 8.325000e+01
3.853401e-05 1.723304e-05 8.024995e+00 8.375000e+01
3.094778e-05 1.547400e-05 8.024995e+00 8.425000e+01
3.163991e-05 1.582017e-05 8.024995e+00 8.475000e+01
3.299788e-05 1.649896e-05 8.024995e+00 8.525000e+01
2.548221e-05 1.471234e-05 8.024995e+00 8.575000e+01
2.623828e-05 1.514877e-05 8.024995e+00 8.625000e+01
9.128007e-06 9.128007e-06 8.024995e+00 8.675000e+01
4.599044e-05 2.056795e-05 8.024995e+00 8.725000e+01
3.632418e-05 1.816238e-05 8.024995e+00 8.775000e+01
9.012687e-06 9.012687e-06 8.024995e+00 8.825000e+01
0.000000e+00 0.000000e+00 8.024995e+00 8.875000e+01
9.506212e-06 9.506212e-06 8.024995e+00 8.925000e+01
1.875893e-05 1.326458e-05 8.024995e+00 8.975000e+01
2.571416e-05 1.484642e-05 8.024995e+00 9.025000e+01
3.695296e-05 1.652594e-05 8.024995e+00 9.075000e+01
2.005258e-05 1.157742e-05 8.024995e+00 9.125000e+01
1.975321e-05 1.140455e-05 8.024995e+00 9.175000e+01
1.301134e-05 9.200415e-06 8.024995e+00 9.225000e+01
0.000000e+00 0.000000e+00 8.024995e+00 9.275000e+01
2.584682e-05 1.292350e-05 8.024995e+00 9.325000e+01
1.915588e-05 1.105970e-05 8.024995e+00 9.375000e+01
6.419893e-06 6.419893e-06 8.024995e+00 9.425000e+01
1.916048e-05 1.106242e-05 8.024995e+00 9.475000e+01
1.269802e-05 8.978970e-06 8.024995e+00 9.525000e+01
6.284445e-06 6.284445e-06 8.024995e+00 9.575000e+01
1.885316e-05 1.088488e-05 8.024995e+00 9.625000e+01
0.000000e+00 0.000000e+00 8.024995e+00 9.675000e+01
6.252250e-06 6.252250e-06 8.024995e+00 9.725000e+01
0.000000e+00 0.000000e+00 8.024995e+00 9.775000e+01
1.840855e-05 1.062837e-05 8.024995e+00 9.825000e+01
6.095751e-06 6.095751e-06 8.024995e+00 9.875000e+01
2.425734e-05 1.212868e-05 8.024995e+00 9.925000e+01
1.799580e-05 1.038992e-05 8.024995e+00 9.975000e+01
7.409433e-05 1.746519e-05 8.074995e+00 5.025000e+01
8.054340e-05 1.801063e-05 8.074995e+00 5.075000e+01
1.017722e-04 2.122199e-05 8.074995e+00 5.125000e+01
1.152545e-04 2.218160e-05 8.074995e+00 5.175000e+01
7.776555e-05 1.738969e-05 8.074995e+00 5.225000e+01
8.153764e-05 1.870650e-05 8.074995e+00 5.275000e+01
7.340683e-05 1.780440e-05 8.074995e+00 5.325000e+01
5.423000e-05 1.449403e-05 8.074995e+00 5.375000e+01
7.779778e-05 1.784838e-05 8.074995e+00 5.425000e+01
9.941294e-05 2.073003e-05 8.074995e+00 5.475000e+01
5.808223e-05 1.499720e-05 8.074995e+00 5.525000e+01
8.720892e-05 1.859351e-05 8.074995e+00 5.575000e+01
4.306306e-05 1.361828e-05 8.074995e+00 5.625000e+01
6.179309e-05 1.544851e-05 8.074995e+00 5.675000e+01
4.653515e-05 1.343419e-05 8.074995e+00 5.725000e+01
5.936771e-05 1.586707e-05 8.074995e+00 5.775000e+01
7.321863e-05 1.679824e-05 8.074995e+00 5.825000e+01
6.145601e-05 1.536461e-05 8.074995e+00 5.875000e+01
7.112872e-05 1.725165e-05 8.074995e+00 5.925000e+01
6.869200e-05 1.619101e-05 8.074995e+00 5.975000e+01
5.339477e-05 1.427077e-05 8.074995e+00 6.025000e+01
5.733718e-05 1.532442e-05 8.074995e+00 6.075000e+01
9.644383e-05 1.891474e-05 8.074995e+00 6.125000e+01
3.060291e-05 1.082015e-05 8.074995e+00 6.175000e+01
3.618344e-05 1.206149e-05 8.074995e+00 6.225000e+01
3.288039e-05 1.096042e-05 8.074995e+00 6.275000e+01
4.272169e-05 1.288143e-05 8.074995e+00 6.325000e+01
