# Intensity Error [H,0,0] DeltaE
#  shape: 140x100
7.692211e-05 1.813111e-05 7.874995e+00 5.175000e+01
1.107204e-04 2.171522e-05 7.874995e+00 5.225000e+01
1.242380e-04 2.231466e-05 7.874995e+00 5.275000e+01
1.073030e-04 2.065119e-05 7.874995e+00 5.325000e+01
7.315016e-05 1.774234e-05 7.874995e+00 5.375000e+01
1.069703e-04 2.097959e-05 7.874995e+00 5.425000e+01
7.280617e-05 1.670338e-05 7.874995e+00 5.475000e+01
1.090227e-04 2.138152e-05 7.874995e+00 5.525000e+01
8.309803e-05 1.858206e-05 7.874995e+00 5.575000e+01
9.264031e-05 1.891080e-05 7.874995e+00 5.625000e+01
1.271818e-04 2.248380e-05 7.874995e+00 5.675000e+01
7.040386e-05 1.707608e-05 7.874995e+00 5.725000e+01
9.861055e-05 1.972268e-05 7.874995e+00 5.775000e+01
7.989902e-05 1.743604e-05 7.874995e+00 5.825000e+01
1.190655e-04 2.211091e-05 7.874995e+00 5.875000e+01
8.413108e-05 1.835956e-05 7.874995e+00 5.925000e+01
8.155185e-05 1.738778e-05 7.874995e+00 5.975000e+01
8.056519e-05 1.801571e-05 7.874995e+00 6.025000e+01
9.299220e-05 1.939094e-05 7.874995e+00 6.075000e+01
7.304890e-05 1.633479e-05 7.874995e+00 6.125000e+01
8.303902e-05 1.812128e-05 7.874995e+00 6.175000e+01
8.786545e-05 1.873349e-05 7.874995e+00 6.225000e+01
6.138563e-05 1.488854e-05 7.874995e+00 6.275000e+01
6.174916e-05 1.543765e-05 7.874995e+00 6.325000e+01
7.872783e-05 1.760463e-05 7.874995e+00 6.375000e+01
6.083601e-05 1.475511e-05 7.874995e+00 6.425000e+01
7.310681e-05 1.677226e-05 7.874995e+00 6.475000e+01
6.155222e-05 1.538860e-05 7.874995e+00 6.525000e+01
4.226794e-05 1.220205e-05 7.874995e+00 6.575000e+01
6.905651e-05 1.627738e-05 7.874995e+00 6.625000e+01
5.948330e-05 1.487110e-05 7.874995e+00 6.675000e+01
7.466104e-05 1.629296e-05 7.874995e+00 6.725000e+01
7.364745e-05 1.689650e-05 7.874995e+00 6.775000e+01
4.276287e-05 1.234505e-05 7.874995e+00 6.825000e+01
2.180646e-05 8.902512e-06 7.874995e+00 6.875000e+01
5.787227e-05 1.494293e-05 7.874995e+00 6.925000e+01
3.512793e-05 1.110866e-05 7.874995e+00 6.975000e+01
2.626213e-05 9.926364e-06 7.874995e+00 7.025000e+01
5.129744e-05 1.371035e-05 7.874995e+00 7.075000e+01
3.553964e-05 1.123886e-05 7.874995e+00 7.125000e+01
4.209562e-05 1.269262e-05 7.874995e+00 7.175000e+01
5.987355e-05 1.452191e-05 7.874995e+00 7.225000e+01
3.715794e-05 1.175065e-05 7.874995e+00 7.275000e+01
4.045613e-05 1.219827e-05 7.874995e+00 7.325000e+01
6.101179e-05 1.479779e-05 7.874995e+00 7.375000e+01
3.488141e-05 1.162741e-05 7.874995e+00 7.425000e+01
3.620966e-05 1.145057e-05 7.874995e+00 7.475000e+01
1.945569e-05 8.700969e-06 7.874995e+00 7.525000e+01
4.173891e-05 1.258510e-05 7.874995e+00 7.575000e+01
7.101271e-05 1.673820e-05 7.874995e+00 7.625000e+01
4.487512e-05 1.353051e-05 7.874995e+00 7.675000e+01
5.306838e-05 1.471868e-05 7.874995e+00 7.725000e+01
3.877909e-05 1.292654e-05 7.874995e+00 7.775000e+01
6.405227e-05 1.653846e-05 7.874995e+00 7.825000e+01
3.217021e-05 1.215943e-05 7.874995e+00 7.875000e+01
5.450369e-05 1.573414e-05 7.874995e+00 7.925000e+01
3.481336e-05 1.315843e-05 7.874995e+00 7.975000e+01
3.410366e-05 1.289026e-05 7.874995e+00 8.025000e+01
3.794296e-05 1.434127e-05 7.874995e+00 8.075000e+01
4.358366e-05 1.540935e-05 7.874995e+00 8.125000e+01
2.396014e-05 1.198026e-05 7.874995e+00 8.175000e+01
6.101968e-05 1.929647e-05 7.874995e+00 8.225000e+01
1.966020e-05 1.135096e-05 7.874995e+00 8.275000e+01
3.984560e-05 1.626733e-05 7.874995e+00 8.325000e+01
5.586833e-05 1.975277e-05 7.874995e+00 8.375000e+01
6.932675e-05 2.192339e-05 7.874995e+00 8.425000e+01
6.957744e-05 2.200252e-05 7.874995e+00 8.475000e+01
2.786154e-05 1.393108e-05 7.874995e+00 8.525000e+01
4.853099e-05 1.834319e-05 7.874995e+00 8.575000e+01
1.401684e-05 9.911422e-06 7.874995e+00 8.625000e+01
2.834237e-05 1.417120e-05 7.874995e+00 8.675000e+01
7.292269e-06 7.292269e-06 7.874995e+00 8.725000e+01
2.977213e-05 1.488614e-05 7.874995e+00 8.775000e+01
2.267617e-05 1.309212e-05 7.874995e+00 8.825000e+01
7.660922e-06 7.660922e-06 7.874995e+00 8.875000e+01
3.072153e-05 1.536109e-05 7.874995e+00 8.925000e+01
4.011285e-05 1.793904e-05 7.874995e+00 8.975000e+01
8.244157e-06 8.244157e-06 7.874995e+00 9.025000e+01
3.444211e-05 1.722127e-05 7.874995e+00 9.075000e+01
1.808943e-05 1.279119e-05 7.874995e+00 9.125000e+01
2.763600e-05 1.595566e-05 7.874995e+00 9.175000e+01
1.816726e-05 1.284640e-05 7.874995e+00 9.225000e+01
8.996440e-06 8.996441e-06 7.874995e+00 9.275000e+01
1.846811e-05 1.305925e-05 7.874995e+00 9.325000e+01
0.000000e+00 0.000000e+00 7.874995e+00 9.375000e+01
8.765908e-06 8.765908e-06 7.874995e+00 9.425000e+01
7.327926e-06 7.327926e-06 7.874995e+00 9.475000e+01
1.329842e-05 9.403406e-06 7.874995e+00 9.525000e+01
1.295990e-05 9.164032e-06 7.874995e+00 9.575000e+01
1.288943e-05 9.114318e-06 7.874995e+00 9.625000e+01
0.000000e+00 0.000000e+00 7.874995e+00 9.675000e+01
3.197854e-05 1.430135e-05 7.874995e+00 9.725000e+01
1.276492e-05 9.026159e-06 7.874995e+00 9.775000e+01
0.000000e+00 0.000000e+00 7.874995e+00 9.825000e+01
1.259625e-05 8.906897e-06 7.874995e+00 9.875000e+01
1.252818e-05 8.858861e-06 7.874995e+00 9.925000e+01
1.251564e-05 8.849918e-06 7.874995e+00 9.975000e+01
1.250649e-04 2.283490e-05 7.924995e+00 5.025000e+01
1.074425e-04 2.067805e-05 7.924995e+00 5.075000e+01
8.672980e-05 1.939391e-05 7.924995e+00 5.125000e+01
1.332353e-04 2.393033e-05 7.924995e+00 5.175000e+01
1.454987e-04 2.392072e-05 7.924995e+00 5.225000e+01
5.777714e-05 1.544235e-05 7.924995e+00 5.275000e+01
1.034488e-04 2.111721e-05 7.924995e+00 5.325000e+01
1.083827e-04 2.085928e-05 7.924995e+00 5.375000e+01
1.217068e-04 2.186005e-05 7.924995e+00 5.425000e+01
7.260165e-05 1.760942e-05 7.924995e+00 5.475000e+01
1.318625e-04 2.331088e-05 7.924995e+00 5.525000e+01
5.773277e-05 1.490711e-05 7.924995e+00 5.575000e+01
1.020491e-04 2.041058e-05 7.924995e+00 5.625000e+01
7.918300e-05 1.816620e-05 7.924995e+00 5.675000e+01
5.407345e-05 1.445232e-05 7.924995e+00 5.725000e+01
6.272940e-05 1.568312e-05 7.924995e+00 5.775000e+01
1.046271e-04 2.092595e-05 7.924995e+00 5.825000e+01
8.558757e-05 1.824768e-05 7.924995e+00 5.875000e+01
7.952738e-05 1.735483e-05 7.924995e+00 5.925000e+01
5.413028e-05 1.501359e-05 7.924995e+00 5.975000e+01
6.948739e-05 1.637882e-05 7.924995e+00 6.025000e+01
8.880813e-05 1.812832e-05 7.924995e+00 6.075000e+01
7.752399e-05 1.778567e-05 7.924995e+00 6.125000e+01
1.145721e-04 2.091870e-05 7.924995e+00 6.175000e+01
7.690742e-05 1.678309e-05 7.924995e+00 6.225000e+01
7.289521e-05 1.718191e-05 7.924995e+00 6.275000e+01
4.858523e-05 1.347564e-05 7.924995e+00 6.325000e+01
5.835921e-05 1.459035e-05 7.924995e+00 6.375000e+01
1.042751e-04 2.045061e-05 7.924995e+00 6.425000e+01
5.836388e-05 1.459115e-05 7.924995e+00 6.475000e+01
5.495077e-05 1.418871e-05 7.924995e+00 6.525000e+01
7.460447e-05 1.711601e-05 7.924995e+00 6.575000e+01
4.603939e-05 1.276933e-05 7.924995e+00 6.625000e+01
5.626660e-05 1.452831e-05 7.924995e+00 6.675000e+01
8.390746e-05 1.788974e-05 7.924995e+00 6.725000e+01
4.569091e-05 1.267265e-05 7.924995e+00 6.775000e+01
4.231539e-05 1.275886e-05 7.924995e+00 6.825000e+01
6.146740e-05 1.490853e-05 7.924995e+00 6.875000e+01
4.296401e-05 1.240306e-05 7.924995e+00 6.925000e+01
2.694958e-05 1.018632e-05 7.924995e+00 6.975000e+01
5.624498e-05 1.406160e-05 7.924995e+00 7.025000e+01
4.474712e-05 1.291772e-05 7.924995e+00 7.075000e+01
2.571130e-05 9.718385e-06 7.924995e+00 7.125000e+01
3.887323e-05 1.172118e-05 7.924995e+00 7.175000e+01
3.436858e-05 1.145640e-05 7.924995e+00 7.225000e+01
4.945180e-05 1.321686e-05 7.924995e+00 7.275000e+01
4.885002e-05 1.354907e-05 7.924995e+00 7.325000e+01
2.979744e-05 1.053507e-05 7.924995e+00 7.375000e+01
1.854528e-05 8.293771e-06 7.924995e+00 7.425000e+01
5.075895e-05 1.407839e-05 7.924995e+00 7.475000e+01
4.204293e-05 1.267663e-05 7.924995e+00 7.525000e+01
4.081698e-05 1.290779e-05 7.924995e+00 7.575000e+01
3.553858e-05 1.184643e-05 7.924995e+00 7.625000e+01
2.149703e-05 9.614084e-06 7.924995e+00 7.675000e+01
1.676333e-05 8.381675e-06 7.924995e+00 7.725000e+01
3.146476e-05 1.189275e-05 7.924995e+00 7.775000e+01
4.029398e-05 1.343161e-05 7.924995e+00 7.825000e+01
4.744621e-05 1.500403e-05 7.924995e+00 7.875000e+01
3.883313e-05 1.372982e-05 7.924995e+00 7.925000e+01
4.078431e-05 1.441953e-05 7.924995e+00 7.975000e+01
3.719770e-05 1.405960e-05 7.924995e+00 8.025000e+01
3.947255e-05 1.491954e-05 7.924995e+00 8.075000e+01
2.362855e-05 1.181449e-05 7.924995e+00 8.125000e+01
4.411095e-05 1.667251e-05 7.924995e+00 8.175000e+01
2.589278e-05 1.294670e-05 7.924995e+00 8.225000e+01
4.764427e-05 1.800812e-05 7.924995e+00 8.275000e+01
2.750886e-05 1.375465e-05 7.924995e+00 8.325000e+01
4.227455e-05 1.725861e-05 7.924995e+00 8.375000e+01
5.611500e-05 1.983981e-05 7.924995e+00 8.425000e+01
2.835775e-05 1.417905e-05 7.924995e+00 8.475000e+01
2.177378e-05 1.257122e-05 7.924995e+00 8.525000e+01
5.951038e-05 2.104031e-05 7.924995e+00 8.575000e+01
5.278797e-05 1.995244e-05 7.924995e+00 8.625000e+01
3.021411e-05 1.510708e-05 7.924995e+00 8.675000e+01
7.687965e-06 7.687965e-06 7.924995e+00 8.725000e+01
1.549771e-05 1.095892e-05 7.924995e+00 8.775000e+01
2.407609e-05 1.390043e-05 7.924995e+00 8.825000e+01
8.418702e-06 8.418702e-06 7.924995e+00 8.875000e+01
7.815459e-05 2.605177e-05 7.924995e+00 8.925000e+01
1.803105e-05 1.275004e-05 7.924995e+00 8.975000e+01
4.599007e-05 2.056751e-05 7.924995e+00 9.025000e+01
6.369933e-05 2.407620e-05 7.924995e+00 9.075000e+01
1.790511e-05 1.266083e-05 7.924995e+00 9.125000e+01
2.753465e-05 1.589724e-05 7.924995e+00 9.175000e+01
1.941005e-05 1.372502e-05 7.924995e+00 9.225000e+01
1.831648e-05 1.295181e-05 7.924995e+00 9.275000e+01
0.000000e+00 0.000000e+00 7.924995e+00 9.325000e+01
1.350778e-05 9.551448e-06 7.924995e+00 9.375000e+01
1.296101e-05 9.165104e-06 7.924995e+00 9.425000e+01
1.286542e-05 9.097467e-06 7.924995e+00 9.475000e+01
1.945915e-05 1.123478e-05 7.924995e+00 9.525000e+01
1.290277e-05 9.123644e-06 7.924995e+00 9.575000e+01
1.276238e-05 9.024403e-06 7.924995e+00 9.625000e+01
3.197398e-05 1.429928e-05 7.924995e+00 9.675000e+01
2.538601e-05 1.269304e-05 7.924995e+00 9.725000e+01
1.890535e-05 1.091505e-05 7.924995e+00 9.775000e+01
1.253652e-05 8.864667e-06 7.924995e+00 9.825000e+01
1.861193e-05 1.074562e-05 7.924995e+00 9.875000e+01
1.228417e-05 8.686224e-06 7.924995e+00 9.925000e+01
1.225110e-05 8.663119e-06 7.924995e+00 9.975000e+01
9.348184e-05 1.949331e-05 7.974995e+00 5.025000e+01
1.102250e-04 2.204591e-05 7.974995e+00 5.075000e+01
1.013276e-04 2.068424e-05 7.974995e+00 5.125000e+01
1.446827e-04 2.378658e-05 7.974995e+00 5.175000e+01
1.026162e-04 2.094730e-05 7.974995e+00 5.225000e+01
1.109975e-04 2.176903e-05 7.974995e+00 5.275000e+01
1.538362e-04 2.463433e-05 7.974995e+00 5.325000e+01
8.958732e-05 1.910066e-05 7.974995e+00 5.375000e+01
1.028875e-04 2.100240e-05 7.974995e+00 5.425000e+01
1.133605e-04 2.142410e-05 7.974995e+00 5.475000e+01
8.506594e-05 1.813700e-05 7.974995e+00 5.525000e+01
7.592480e-05 1.789612e-05 7.974995e+00 5.575000e+01
8.692867e-05 1.897014e-05 7.974995e+00 5.625000e+01
7.936468e-05 1.731972e-05 7.974995e+00 5.675000e+01
6.545001e-05 1.636303e-05 7.974995e+00 5.725000e+01
7.485857e-05 1.764515e-05 7.974995e+00 5.775000e+01
5.216526e-05 1.394212e-05 7.974995e+00 5.825000e+01
5.193756e-05 1.440519e-05 7.974995e+00 5.875000e+01
7.871828e-05 1.805972e-05 7.974995e+00 5.925000e+01
7.043027e-05 1.615829e-05 7.974995e+00 5.975000e+01
7.444162e-05 1.707853e-05 7.974995e+00 6.025000e+01
8.979254e-05 1.914443e-05 7.974995e+00 6.075000e+01
8.794175e-05 1.795175e-05 7.974995e+00 6.125000e+01
5.842461e-05 1.508571e-05 7.974995e+00 6.175000e+01
1.006675e-04 2.013407e-05 7.974995e+00 6.225000e+01
1.115537e-04 2.003609e-05 7.974995e+00 6.275000e+01
6.240336e-05 1.560153e-05 7.974995e+00 6.325000e+01
5.470125e-05 1.462002e-05 7.974995e+00 6.375000e+01
8.539527e-05 1.743185e-05 7.974995e+00 6.425000e+01
5.105194e-05 1.415977e-05 7.974995e+00 6.475000e+01
7.458549e-05 1.667827e-05 7.974995e+00 6.525000e+01
4.291842e-05 1.238982e-05 7.974995e+00 6.575000e+01
3.146334e-05 1.112405e-05 7.974995e+00 6.625000e+01
5.373205e-05 1.387407e-05 7.974995e+00 6.675000e+01
4.359583e-05 1.258535e-05 7.974995e+00 6.725000e+01
6.209812e-05 1.552525e-05 7.974995e+00 6.775000e+01
5.646786e-05 1.411718e-05 7.974995e+00 6.825000e+01
7.579650e-05 1.694915e-05 7.974995e+00 6.875000e+01
5.490115e-05 1.417584e-05 7.974995e+00 6.925000e+01
4.611717e-05 1.279096e-05 7.974995e+00 6.975000e+01
7.628597e-05 1.705866e-05 7.974995e+00 7.025000e+01
3.879043e-05 1.169598e-05 7.974995e+00 7.075000e+01
5.190691e-05 1.387303e-05 7.974995e+00 7.125000e+01
5.144908e-05 1.375064e-05 7.974995e+00 7.175000e+01
3.975552e-05 1.198697e-05 7.974995e+00 7.225000e+01
4.979295e-05 1.381051e-05 7.974995e+00 7.275000e+01
3.279450e-05 1.093177e-05 7.974995e+00 7.325000e+01
5.435132e-05 1.452637e-05 7.974995e+00 7.375000e+01
6.021535e-05 1.505405e-05 7.974995e+00 7.425000e+01
4.794492e-05 1.384061e-05 7.974995e+00 7.475000e+01
3.580393e-05 1.193476e-05 7.974995e+00 7.525000e+01
4.516049e-05 1.361653e-05 7.974995e+00 7.575000e+01
7.273667e-05 1.764156e-05 7.974995e+00 7.625000e+01
4.622155e-05 1.393651e-05 7.974995e+00 7.675000e+01
5.014406e-05 1.511915e-05 7.974995e+00 7.725000e+01
4.974179e-05 1.499801e-05 7.974995e+00 7.775000e+01
3.385894e-05 1.279774e-05 7.974995e+00 7.825000e+01
1.925120e-05 9.625810e-06 7.974995e+00 7.875000e+01
4.185067e-05 1.479665e-05 7.974995e+00 7.925000e+01
3.692947e-05 1.395817e-05 7.974995e+00 7.975000e+01
4.046043e-05 1.529296e-05 7.974995e+00 8.025000e+01
3.569167e-05 1.457121e-05 7.974995e+00 8.075000e+01
5.071037e-05 1.792944e-05 7.974995e+00 8.125000e+01
1.964981e-05 1.134507e-05 7.974995e+00 8.175000e+01
4.850697e-05 1.833405e-05 7.974995e+00 8.225000e+01
2.826397e-05 1.413229e-05 7.974995e+00 8.275000e+01
5.041005e-05 1.905338e-05 7.974995e+00 8.325000e+01
3.717388e-05 1.662476e-05 7.974995e+00 8.375000e+01
2.215645e-05 1.279207e-05 7.974995e+00 8.425000e+01
6.096822e-05 2.155576e-05 7.974995e+00 8.475000e+01
3.064714e-05 1.532358e-05 7.974995e+00 8.525000e+01
6.167954e-05 2.180724e-05 7.974995e+00 8.575000e+01
3.117753e-05 1.558915e-05 7.974995e+00 8.625000e+01
3.243311e-05 1.621672e-05 7.974995e+00 8.675000e+01
1.692774e-05 1.196993e-05 7.974995e+00 8.725000e+01
4.387164e-05 1.962004e-05 7.974995e+00 8.775000e+01
1.803223e-05 1.275078e-05 7.974995e+00 8.825000e+01
1.847315e-05 1.306249e-05 7.974995e+00 8.875000e+01
0.000000e+00 0.000000e+00 7.974995e+00 8.925000e+01
2.684726e-05 1.550039e-05 7.974995e+00 8.975000e+01
0.000000e+00 0.000000e+00 7.974995e+00 9.025000e+01
2.868880e-05 1.656357e-05 7.974995e+00 9.075000e+01
3.728980e-05 1.864514e-05 7.974995e+00 9.125000e+01
1.600058e-05 1.131416e-05 7.974995e+00 9.175000e+01
1.392494e-05 9.846439e-06 7.974995e+00 9.225000e+01
1.299678e-05 9.190112e-06 7.974995e+00 9.275000e+01
2.628272e-05 1.314147e-05 7.974995e+00 9.325000e+01
2.616896e-05 1.308452e-05 7.974995e+00 9.375000e+01
1.954696e-05 1.128547e-05 7.974995e+00 9.425000e+01
6.414583e-06 6.414583e-06 7.974995e+00 9.475000e+01
3.196571e-05 1.429558e-05 7.974995e+00 9.525000e+01
6.352963e-06 6.352963e-06 7.974995e+00 9.575000e+01
0.000000e+00 0.000000e+00 7.974995e+00 9.625000e+01
0.000000e+00 0.000000e+00 7.974995e+00 9.675000e+01
1.880246e-05 1.085561e-05 7.974995e+00 9.725000e+01
6.263921e-06 6.263921e-06 7.974995e+00 9.775000e+01
4.345358e-05 1.642399e-05 7.974995e+00 9.825000e+01
6.103675e-06 6.103675e-06 7.974995e+00 9.875000e+01
1.221483e-05 8.637192e-06 7.974995e+00 9.925000e+01
1.824328e-05 1.053282e-05 7.974995e+00 9.975000e+01
1.107650e-04 2.215381e-05 8.024995e+00 5.025000e+01
1.155467e-04 2.183727e-05 8.024995e+00 5.075000e+01
7.603702e-05 1.744461e-05 8.024995e+00 5.125000e+01
6.106974e-05 1.632189e-05 8.024995e+00 5.175000e+01
1.312954e-04 2.358228e-05 8.024995e+00 5.225000e+01
7.465257e-05 1.712731e-05 8.024995e+00 5.275000e+01
1.130866e-04 2.176475e-05 8.024995e+00 5.325000e+01
1.033826e-04 2.110375e-05 8.024995e+00 5.375000e+01
7.554548e-05 1.733187e-05 8.024995e+00 5.425000e+01
1.271272e-04 2.247414e-05 8.024995e+00 5.475000e+01
1.290832e-04 2.356813e-05 8.024995e+00 5.525000e+01
1.158311e-04 2.151032e-05 8.024995e+00 5.575000e+01
8.358798e-05 1.782166e-05 8.024995e+00 5.625000e+01
7.709115e-05 1.817114e-05 8.024995e+00 5.675000e+01
8.012904e-05 1.791789e-05 8.024995e+00 5.725000e+01
4.871107e-05 1.351068e-05 8.024995e+00 5.775000e+01
1.052749e-04 2.105577e-05 8.024995e+00 5.825000e+01
6.368144e-05 1.592095e-05 8.024995e+00 5.875000e+01
5.950055e-05 1.487588e-05 8.024995e+00 5.925000e+01
9.536432e-05 1.988528e-05 8.024995e+00 5.975000e+01
9.006983e-05 1.878148e-05 8.024995e+00 6.025000e+01
6.630387e-05 1.562852e-05 8.024995e+00 6.075000e+01
7.385141e-05 1.740743e-05 8.024995e+00 6.125000e+01
8.768164e-05 1.828348e-05 8.024995e+00 6.175000e+01
5.525561e-05 1.426743e-05 8.024995e+00 6.225000e+01
6.500697e-05 1.625224e-05 8.024995e+00 6.275000e+01
5.900848e-05 1.475290e-05 8.024995e+00 6.325000e+01
5.189023e-05 1.386868e-05 8.024995e+00 6.375000e+01
7.992284e-05 1.787167e-05 8.024995e+00 6.425000e+01
1.076978e-04 1.966379e-05 8.024995e+00 6.475000e+01
5.645096e-05 1.457591e-05 8.024995e+00 6.525000e+01
6.190563e-05 1.547676e-05 8.024995e+00 6.575000e+01
8.486923e-05 1.732451e-05 8.024995e+00 6.625000e+01
3.854879e-05 1.219078e-05 8.024995e+00 6.675000e+01
5.853025e-05 1.463314e-05 8.024995e+00 6.725000e+01
5.341272e-05 1.379158e-05 8.024995e+00 6.775000e+01
4.581148e-05 1.322510e-05 8.024995e+00 6.825000e+01
4.943352e-05 1.321212e-05 8.024995e+00 6.875000e+01
5.936853e-05 1.484248e-05 8.024995e+00 6.925000e+01
3.689424e-05 1.166728e-05 8.024995e+00 6.975000e+01
6.089032e-05 1.476842e-05 8.024995e+00 7.025000e+01
4.550402e-05 1.313621e-05 8.024995e+00 7.075000e+01
5.008199e-05 1.338532e-05 8.024995e+00 7.125000e+01
7.544467e-05 1.687020e-05 8.024995e+00 7.175000e+01
5.871695e-05 1.467958e-05 8.024995e+00 7.225000e+01
4.532000e-05 1.308305e-05 8.024995e+00 7.275000e+01
8.103758e-05 1.768424e-05 8.024995e+00 7.325000e+01
7.249356e-05 1.663154e-05 8.024995e+00 7.375000e+01
4.934337e-05 1.424429e-05 8.024995e+00 7.425000e+01
5.100630e-05 1.414690e-05 8.024995e+00 7.475000e+01
3.847038e-05 1.282365e-05 8.024995e+00 7.525000e+01
6.244232e-05 1.612275e-05 8.024995e+00 7.575000e+01
4.903637e-05 1.478516e-05 8.024995e+00 7.625000e+01
4.397907e-05 1.390761e-05 8.024995e+00 7.675000e+01
4.736764e-05 1.497917e-05 8.024995e+00 7.725000e+01
5.626896e-05 1.624381e-05 8.024995e+00 7.775000e+01
2.527710e-05 1.130447e-05 8.024995e+00 7.825000e+01
2.039923e-05 1.019973e-05 8.024995e+00 7.875000e+01
2.198964e-05 1.099506e-05 8.024995e+00 7.925000e+01
4.545174e-05 1.606996e-05 8.024995e+00 7.975000e+01
2.486492e-05 1.243255e-05 8.024995e+00 8.025000e+01
3.152016e-05 1.409635e-05 8.024995e+00 8.075000e+01
2.747146e-05 1.373606e-05 8.024995e+00 8.125000e+01
5.004522e-05 1.891544e-05 8.024995e+00 8.175000e+01
4.471585e-05 1.825579e-05 8.024995e+00 8.225000e+01
3.780680e-05 1.690784e-05 8.024995e+00 8.275000e+01
1.539027e-05 1.088257e-05 8.024995e+00 8.325000e+01
5.408397e-05 2.044206e-05 8.024995e+00 8.375000e+01
6.968254e-05 2.322763e-05 8.024995e+00 8.425000e+01
6.345841e-05 2.243653e-05 8.024995e+00 8.475000e+01
2.471162e-05 1.426733e-05 8.024995e+00 8.525000e+01
2.561731e-05 1.479045e-05 8.024995e+00 8.575000e+01
1.748561e-05 1.236426e-05 8.024995e+00 8.625000e+01
9.158788e-06 9.158787e-06 8.024995e+00 8.675000e+01
3.685360e-05 1.842686e-05 8.024995e+00 8.725000e+01
9.012250e-06 9.012250e-06 8.024995e+00 8.775000e+01
3.594973e-05 1.797509e-05 8.024995e+00 8.825000e+01
8.908622e-06 8.908623e-06 8.024995e+00 8.875000e+01
9.440098e-06 9.440098e-06 8.024995e+00 8.925000e+01
1.875380e-05 1.326108e-05 8.024995e+00 8.975000e+01
2.500749e-05 1.443811e-05 8.024995e+00 9.025000e+01
4.340627e-05 1.772073e-05 8.024995e+00 9.075000e+01
1.334798e-05 9.438452e-06 8.024995e+00 9.125000e+01
3.945889e-05 1.610910e-05 8.024995e+00 9.175000e+01
1.944107e-05 1.122442e-05 8.024995e+00 9.225000e+01
1.935843e-05 1.117662e-05 8.024995e+00 9.275000e+01
1.924740e-05 1.111259e-05 8.024995e+00 9.325000e+01
1.281938e-05 9.064694e-06 8.024995e+00 9.375000e+01
2.551711e-05 1.275875e-05 8.024995e+00 9.425000e+01
2.552501e-05 1.276253e-05 8.024995e+00 9.475000e+01
0.000000e+00 0.000000e+00 8.024995e+00 9.525000e+01
1.891310e-05 1.091949e-05 8.024995e+00 9.575000e+01
2.515560e-05 1.257783e-05 8.024995e+00 9.625000e+01
6.260055e-06 6.260055e-06 8.024995e+00 9.675000e+01
3.113893e-05 1.392590e-05 8.024995e+00 9.725000e+01
1.846926e-05 1.066326e-05 8.024995e+00 9.775000e+01
3.065753e-05 1.371055e-05 8.024995e+00 9.825000e+01
6.123173e-06 6.123173e-06 8.024995e+00 9.875000e+01
1.809255e-05 1.044582e-05 8.024995e+00 9.925000e+01
2.981731e-05 1.333475e-05 8.024995e+00 9.975000e+01
1.177050e-04 2.185828e-05 8.074995e+00 5.025000e+01
8.626628e-05 1.882581e-05 8.074995e+00 5.075000e+01
9.717972e-05 2.071940e-05 8.074995e+00 5.125000e+01
1.052331e-04 2.104756e-05 8.074995e+00 5.175000e+01
9.024612e-05 1.881826e-05 8.074995e+00 5.225000e+01
1.344340e-04 2.414579e-05 8.074995e+00 5.275000e+01
1.240058e-04 2.302805e-05 8.074995e+00 5.325000e+01
1.224558e-04 2.164819e-05 8.074995e+00 5.375000e+01
6.667304e-05 1.666874e-05 8.074995e+00 5.425000e+01
8.151097e-05 1.870053e-05 8.074995e+00 5.475000e+01
1.264214e-04 2.200772e-05 8.074995e+00 5.525000e+01
1.050019e-04 2.059346e-05 8.074995e+00 5.575000e+01
8.134753e-05 1.866310e-05 8.074995e+00 5.625000e+01
9.932771e-05 1.948022e-05 8.074995e+00 5.675000e+01
9.887321e-05 1.977558e-05 8.074995e+00 5.725000e+01
1.142642e-04 2.199087e-05 8.074995e+00 5.775000e+01
5.717939e-05 1.476408e-05 8.074995e+00 5.825000e+01
9.385308e-05 1.915833e-05 8.074995e+00 5.875000e+01
7.500154e-05 1.767877e-05 8.074995e+00 5.925000e+01
1.088770e-04 2.021861e-05 8.074995e+00 5.975000e+01
1.087440e-04 2.055154e-05 8.074995e+00 6.025000e+01
9.414717e-05 1.963168e-05 8.074995e+00 6.075000e+01
8.843402e-05 1.805200e-05 8.074995e+00 6.125000e+01
7.815994e-05 1.747768e-05 8.074995e+00 6.175000e+01
7.955835e-05 1.779048e-05 8.074995e+00 6.225000e+01
6.542223e-05 1.542062e-05 8.074995e+00 6.275000e+01
9.061389e-05 1.889490e-05 8.074995e+00 6.325000e+01
6.928128e-05 1.633054e-05 8.074995e+00 6.375000e+01
6.516592e-05 1.536022e-05 8.074995e+00 6.425000e+01
3.954537e-05 1.250572e-05 8.074995e+00 6.475000e+01
7.351997e-05 1.644005e-05 8.074995e+00 6.525000e+01
9.487133e-05 1.860614e-05 8.074995e+00 6.575000e+01
6.974144e-05 1.643864e-05 8.074995e+00 6.625000e+01
3.172480e-05 1.057517e-05 8.074995e+00 6.675000e+01
8.185003e-05 1.745117e-05 8.074995e+00 6.725000e+01
7.790952e-05 1.700161e-05 8.074995e+00 6.775000e+01
3.916992e-05 1.181066e-05 8.074995e+00 6.825000e+01
4.547941e-05 1.312907e-05 8.074995e+00 6.875000e+01
6.760790e-05 1.551071e-05 8.074995e+00 6.925000e+01
